# id, msol, rvir, vmax, x, y, z, vx, vy, vz, distance to first 7e13 halo, distance to halo at least half as massive
830796 2.692208e+12 246.654297 194.203918 30.272259 54.599979 35.760372 105.753220 328.055054 -53.060173 14.467145 5.568305 
951965 2.688907e+12 246.583298 204.862091 51.928421 92.090225 28.436344 37.142250 -322.224884 178.417770 22.681412 6.823404 
387592 2.687562e+12 246.553391 204.157120 20.512465 60.138622 57.909946 100.686554 -71.284317 -258.675568 10.910971 4.648115 
195882 2.683282e+12 246.171387 221.273880 6.757953 45.431580 0.963361 96.058586 -89.622368 -128.062424 41.701069 4.193285 
580373 2.683037e+12 245.825836 199.166656 50.701488 13.443871 44.865173 262.495636 -240.391617 327.113495 13.098223 3.703092 
1569331 2.681570e+12 245.056091 209.169510 88.061325 3.883056 53.297600 -368.624115 -53.570000 -83.754677 17.979197 5.802686 
1878813 2.679491e+12 246.073837 212.075333 87.146111 89.316299 30.223499 -136.121613 -213.824921 331.449615 25.053807 3.503737 
1506656 2.675578e+12 245.994980 210.974518 82.537971 18.121492 31.157345 -283.374664 -161.243164 234.428864 12.279319 5.844787 
1817480 2.675334e+12 245.886002 213.627533 77.024422 55.655861 43.702965 236.612183 204.655334 -288.017181 17.289968 2.814448 
1014401 2.671543e+12 245.626312 192.650314 39.078167 93.298889 95.068687 124.888611 -179.992966 -88.948166 24.308714 4.405840 
93886 2.669464e+12 245.663986 185.184311 16.244726 23.739100 27.303661 13.351717 23.785801 71.238556 40.516874 3.574909 
1599558 2.666530e+12 245.761871 203.575592 77.875633 12.389575 82.916389 -178.846344 10.688365 -190.885468 13.406185 5.461211 
579855 2.665674e+12 245.867203 207.405243 43.168800 30.679155 29.721279 99.816406 308.212952 -62.280941 28.400839 5.057985 
1014513 2.664451e+12 245.524551 192.569427 41.441559 91.650864 94.404747 19.386274 -90.264404 -108.480736 20.977372 4.405840 
446660 2.660049e+12 245.690338 204.269592 11.075743 73.362122 23.173145 -4.841610 -247.110641 270.756439 26.354936 5.872096 
985754 2.657726e+12 245.434021 191.449600 40.119858 75.757103 60.401417 198.620575 -188.250854 97.947296 20.110425 5.536400 
1665436 2.656625e+12 243.010269 216.033524 84.317566 39.446548 33.288212 -134.470703 336.607819 127.505310 23.885517 4.301118 
1041925 2.656503e+12 244.460403 190.207687 67.408386 18.607634 32.376190 238.577744 -51.649414 198.128296 24.569449 3.642807 
195721 2.655158e+12 245.479294 238.626770 13.984040 46.703999 26.991703 81.390678 394.164124 155.739838 9.988934 3.617658 
195707 2.649655e+12 245.347198 207.014145 8.540487 38.257465 22.693539 -31.734957 248.691437 128.962463 24.730914 5.797739 
1129264 2.649411e+12 245.347198 212.637054 67.069656 0.284758 85.141785 -27.607862 -161.945969 -202.697800 15.702280 4.902296 
1128960 2.643297e+12 244.760513 234.182343 57.786331 21.367062 82.410805 75.284622 28.628492 -157.799591 27.689555 3.930818 
1506884 2.641952e+12 244.897018 225.708923 76.097282 2.319155 29.116064 -24.572586 -39.478424 364.960175 17.582529 4.968759 
230667 2.641829e+12 245.146912 221.816071 10.225116 30.066212 51.735168 -116.731537 217.363358 142.119812 39.894853 3.020572 
447090 2.639017e+12 244.991730 183.999481 14.233566 81.911430 5.352545 158.100143 -193.535416 62.218941 41.401969 4.843114 
889079 2.637061e+12 244.889435 233.484695 35.200798 56.496410 87.039932 158.206635 10.983402 -148.089813 18.297476 4.148753 
1160737 2.629479e+12 244.563049 191.436493 69.193512 52.158894 27.166836 195.860703 209.700699 181.715088 20.510516 6.529724 
951984 2.625444e+12 244.582047 216.261444 51.994301 74.302383 41.432274 -10.182454 -234.051331 71.524445 24.995641 5.400022 
1506831 2.622999e+12 244.532639 206.198792 81.065178 7.708862 22.728252 -126.060989 9.709323 382.308411 8.172596 4.434367 
1724617 2.619575e+12 244.296738 204.059555 97.357368 38.493305 91.528778 77.848320 73.124512 -10.187984 38.237893 7.499390 
1193868 2.617251e+12 244.308167 188.211044 66.205345 28.213793 36.463570 89.372726 31.066130 -4.767494 36.166979 9.445051 
985770 2.616518e+12 244.129044 215.193771 43.882931 85.950829 63.848930 407.189026 78.847397 141.030090 17.277441 3.690889 
1665066 2.614072e+12 244.231979 205.963135 78.866920 44.412338 29.741447 169.183701 442.468567 255.439148 17.821704 3.870806 
794721 2.612116e+12 243.750885 218.444901 32.658417 54.395580 23.420895 131.007050 2.706143 129.341965 20.369097 3.444206 
64942 2.610159e+12 243.869415 212.158737 24.505732 1.212111 0.835852 101.544922 -169.844147 12.547969 24.150739 2.930309 
135056 2.609915e+12 243.800613 202.869873 9.259731 20.693624 71.817848 -210.342987 -159.864227 16.896492 11.103346 2.856435 
65526 2.607225e+12 243.494293 209.964493 17.421534 27.787321 9.930429 75.860413 147.860748 2.331497 41.373397 6.961310 
580199 2.605268e+12 243.800613 220.081924 34.289764 0.563275 40.618603 95.493736 -151.223404 132.462906 28.140380 14.305088 
1939763 2.600866e+12 243.857956 218.117676 93.582779 79.818245 57.605896 -222.403244 28.099302 -394.036377 16.885188 5.633352 
795114 2.591451e+12 243.494293 191.505524 50.979671 72.696152 22.529869 -210.788071 -255.145844 33.965260 14.380205 4.631516 
447014 2.590228e+12 243.102615 219.026276 22.190744 72.437737 5.054594 83.935768 -186.066727 70.383621 33.121739 4.610367 
795083 2.589250e+12 243.509628 243.212967 39.853943 65.816620 3.246233 326.439362 7.574855 -48.775288 26.003733 8.625463 
264080 2.589005e+12 243.148758 187.930038 10.154626 30.685028 62.409050 -108.042801 133.380157 -30.233006 30.069186 3.192618 
649364 2.581668e+12 242.998734 229.665939 29.707142 13.214189 99.233604 198.117844 -67.510712 -43.534096 20.112036 4.107577 
230711 2.579957e+12 242.736679 197.676987 26.344025 32.243950 57.463890 20.221283 161.718719 120.178932 30.435205 4.941284 
484955 2.579223e+12 243.129532 220.705307 4.875933 73.573349 38.163830 -412.239227 -233.631729 492.141174 17.705016 4.726627 
1878625 2.577266e+12 243.133377 202.298691 86.966148 74.343597 5.047511 -203.995865 -233.546082 109.721306 23.083956 4.559452 
952005 2.571397e+12 242.813812 216.156693 34.451527 90.121986 56.253666 195.307816 30.265343 133.388580 17.765923 4.909242 
1475579 2.566506e+12 242.659500 221.157013 58.339149 88.543930 73.405319 -141.480453 142.564209 -398.046021 11.033862 3.265231 
1231679 2.565039e+12 242.740540 222.330521 67.075706 30.403109 77.211792 42.418793 130.464691 -223.693787 17.086297 6.945701 
616310 2.563204e+12 242.532043 203.527435 39.504093 25.434675 71.652000 217.020569 257.284363 -62.492912 20.814996 2.829330 
387478 2.562960e+12 242.276749 194.869690 24.118143 69.731827 53.176620 -1.499746 -148.947998 -187.154266 18.312783 4.700540 
195625 2.561492e+12 242.570694 205.761063 4.233666 32.604759 25.297457 -13.355078 208.928696 91.373314 34.955358 3.814943 
1014456 2.561248e+12 242.474075 191.411636 41.174938 79.804443 87.273819 413.156036 -50.473331 -21.921902 14.934532 8.502275 
952045 2.559903e+12 242.319336 206.780975 39.661171 94.328621 31.574261 158.255051 -309.465790 -16.021811 25.483066 6.102630 
580313 2.559169e+12 242.532043 209.411499 47.585697 4.391054 59.071808 53.016026 -138.360291 17.602787 12.953510 2.802533 
65353 2.556112e+12 242.094604 212.152328 23.091793 15.554785 9.034023 64.561195 11.092053 -16.717783 32.404704 3.325359 
1964986 2.548653e+12 242.121750 195.267395 89.258766 78.176651 69.636528 -176.560028 -56.110859 -441.074463 19.555241 5.964239 
484996 2.544985e+12 242.048050 205.557114 17.271496 70.169632 42.116524 -146.307739 -295.972443 139.735794 8.037133 3.874231 
888616 2.543395e+12 241.842255 192.039078 43.428768 63.307373 78.814865 141.187881 -101.373100 -34.135765 14.953400 4.872228 
616294 2.543151e+12 241.916077 208.601013 34.974373 29.385977 79.510490 356.947052 239.549347 -289.909363 21.519520 4.629321 
1696841 2.536303e+12 241.807266 207.031097 97.431396 33.463627 55.272606 -261.889709 194.136703 104.131775 11.318789 4.133108 
1014735 2.535814e+12 241.725601 212.921082 50.570213 95.927979 81.856277 109.742493 -151.853775 -376.882080 15.032660 4.014053 
387668 2.531901e+12 241.639999 206.042404 20.283436 54.242599 71.434921 160.559067 14.233552 -103.406746 16.762508 4.973444 
164479 2.528722e+12 241.577698 221.454285 10.761988 6.127678 85.469223 -33.057129 -51.802982 -200.415497 22.168014 5.791854 
164509 2.528722e+12 241.569901 195.289078 27.067921 1.318156 78.780807 327.910309 370.760803 -197.274948 10.226066 4.113459 
485023 2.522363e+12 241.281326 207.307083 0.470107 76.442642 41.123028 -836.554871 -323.067078 278.642578 19.230997 6.529651 
1475467 2.520896e+12 240.607880 218.968231 55.763676 80.081024 91.151733 31.602203 -142.750748 -238.802307 12.753742 3.154278 
580408 2.518939e+12 241.265701 213.296844 39.785488 12.859396 37.043098 42.392139 -61.038841 176.815048 26.702968 9.860416 
1422149 2.518450e+12 241.050735 177.465897 57.159874 95.759972 49.873135 338.035431 40.001011 114.015938 25.772471 3.080963 
1542636 2.513681e+12 241.039001 224.128525 77.113373 23.601440 36.977493 240.715988 -211.479675 229.324005 24.667111 6.862277 
1665452 2.513437e+12 241.082031 215.013153 93.898003 47.053612 36.882332 -212.575562 579.684570 -34.113838 13.983434 2.982522 
1879031 2.513192e+12 240.909836 219.058273 83.193558 98.937805 21.025620 -397.172607 -282.000458 239.280029 29.948116 3.126179 
952028 2.512948e+12 241.039001 208.848709 36.736794 88.230186 48.173744 57.439381 -164.526703 86.925438 27.402126 5.960310 
164405 2.510380e+12 240.952911 207.917038 25.999409 13.833418 94.709610 161.274704 -55.632553 -47.107693 25.850116 7.551182 
1042094 2.510258e+12 240.572540 206.355774 71.906334 21.658613 16.112696 66.221474 -35.355995 81.477989 23.512014 5.840107 
1665220 2.506589e+12 240.890244 190.881454 95.390480 45.867386 36.272690 -218.888977 542.447937 43.137901 16.699293 2.982522 
1129507 2.504388e+12 240.431076 202.732681 58.286572 17.529907 75.684845 79.653870 -64.905029 -56.417522 25.699187 8.449847 
1327074 2.500965e+12 240.709930 208.005829 66.101768 73.834320 67.113091 -127.748711 222.478867 -359.380768 14.478571 6.028914 
1104233 2.497541e+12 240.210678 223.471115 74.533798 4.616140 69.446739 -204.207962 176.097076 -450.718292 8.666688 4.412332 
1697012 2.490938e+12 240.332733 212.858582 79.682487 33.549274 60.309155 5.099760 -220.777069 68.697769 13.018282 3.054528 
387799 2.490693e+12 240.218552 190.090820 2.499555 64.863022 63.946289 -39.377953 198.276154 -325.570099 31.772976 3.538219 
682012 2.489593e+12 240.041168 203.865463 44.789120 38.273739 9.600851 190.658554 314.550568 7.435281 13.773718 10.748297 
1763713 2.485680e+12 238.907593 208.198517 78.701706 63.772587 24.225084 -305.546844 -68.975761 468.774200 12.130467 4.193229 
1506941 2.485068e+12 240.045105 208.306396 90.827095 19.707893 12.666605 -173.784378 -82.752548 247.344864 26.066003 4.037720 
299792 2.484579e+12 240.167328 191.001297 13.707784 48.121902 85.073387 132.668915 -20.309040 15.937395 14.023142 5.505120 
889052 2.484335e+12 239.906967 226.291321 33.879246 65.005035 86.959526 282.524719 -112.355515 -228.034119 16.161054 3.394740 
1763621 2.481400e+12 239.887222 207.689087 79.004280 69.466919 3.372746 67.596413 -204.879272 90.646973 14.750141 3.671639 
